page_number,code,code_embeddings
15,"{
}
{
}","[ 7.83565864e-02 -5.12801250e-03 -2.04210542e-02  4.34069745e-02
  5.44602098e-03 -1.89006552e-02 -4.16354537e-02  1.12761132e-01
 -6.86621154e-03  1.31293852e-02 -4.84371092e-03 -1.42952614e-03
 -5.28780036e-02 -5.01947664e-02  7.48788146e-03  6.01197258e-02
  3.17233009e-03  3.69648673e-02  1.99576002e-02 -3.28067280e-02
 -1.59568843e-02 -4.34490591e-02  1.46058807e-02 -1.34088881e-02
 -4.83544692e-02  8.60402733e-02 -3.93899530e-03  3.23262252e-02
 -7.96511918e-02 -3.49530131e-02 -2.15296969e-02 -7.37690628e-02
 -1.33162970e-02 -1.14648016e-02  5.77627495e-03  5.64986728e-02
 -5.78396842e-02  7.48295896e-03 -1.99715886e-02 -2.13821642e-02
  5.54476902e-02  1.73295627e-03  1.43046887e-03  3.61124636e-03
 -1.53183406e-02  1.57861561e-02 -4.16035391e-02  1.69041380e-02
  5.09002246e-03 -4.67777885e-02 -4.42215316e-02 -1.60695650e-02
  6.72830790e-02 -3.98300774e-02  3.13501731e-02 -1.40862940e-02
 -8.17879885e-02 -4.75686342e-02  6.22210130e-02 -4.34863046e-02
  1.14011103e-02  4.69612032e-02  9.56475362e-03 -6.51488677e-02
 -2.49054190e-02 -6.94114342e-02 -5.14945686e-02 -4.25624885e-02
 -1.03108669e-02  7.77860358e-02 -4.45081331e-02  9.01859328e-02
 -4.35657380e-03 -1.32246362e-02  1.46946739e-02 -1.43368980e-02
 -2.84427237e-02 -3.30808602e-04  3.53553966e-02 -8.34231004e-02
  1.05210818e-01  3.01003587e-02 -1.29195172e-02 -4.66144308e-02
  2.97903642e-02 -7.80699484e-04 -3.92497107e-02  4.12315354e-02
  1.82591323e-02  1.13212434e-03 -1.17417900e-02  5.09089828e-02
 -4.86115590e-02  4.63664718e-03  1.36818206e-02 -1.29071046e-02
  3.08147706e-02 -2.30658427e-02  3.90009321e-02  6.77822158e-04
  8.79287068e-03 -5.82159963e-03 -4.60036770e-02 -2.08843593e-02
 -5.93145704e-03  9.80279036e-03 -1.31424721e-02 -6.46113828e-02
  3.17640714e-02  1.47141516e-02 -4.04427089e-02  1.00236394e-01
  5.83858602e-02 -3.21100615e-02 -4.84622158e-02 -2.32148785e-02
  3.89581211e-02 -6.09509610e-02  2.53692828e-02 -2.23764442e-02
  6.52898150e-03 -1.12943188e-03  7.29940757e-02  7.93221872e-03
  3.12521048e-02  7.39843547e-02  1.50967867e-03 -2.96445824e-02
  1.98052339e-02 -8.98996815e-02 -1.21528599e-02  1.02147758e-01
  1.21569522e-02  4.36519049e-02  1.38774710e-02  9.67779234e-02
  1.76035166e-02 -7.21998373e-03 -1.42127918e-02  9.61316302e-02
 -1.99074466e-02  3.99731062e-02 -9.47060809e-03 -1.71457697e-02
  1.69460792e-02 -4.77712750e-02  2.33954564e-02  7.34510506e-03
  1.47252344e-02  4.52814810e-03  1.11035584e-02  1.50184799e-02
 -3.69832329e-02 -1.67871825e-02  9.45151784e-03 -6.46092603e-03
  7.59840012e-03  2.56074443e-02  5.79636591e-03 -7.73319916e-04
 -3.30263376e-02 -2.14430504e-03  4.08295169e-03 -3.46910805e-02
  4.43325527e-02 -4.12089983e-03 -1.45237846e-02 -6.09390698e-02
 -2.18090601e-02  3.55981141e-02  4.43074442e-02  1.14427786e-02
  7.15203136e-02 -6.10250398e-04  7.57443532e-02 -3.19997175e-03
 -1.16489374e-03  6.55228458e-03  3.90002951e-02 -6.15530321e-03
  5.60935587e-02 -5.70938699e-02 -1.36047800e-03  1.67841688e-02
 -5.06685069e-03  1.33382892e-02  4.90128361e-02 -8.33694637e-03
 -3.83005547e-03  2.73352917e-02  1.54268946e-02 -2.84302235e-03
 -4.37575504e-02  3.03180097e-03 -8.01334716e-03 -2.17894372e-02
 -1.37843164e-02  1.16719427e-02  3.91783342e-02  3.78733538e-02
 -4.81331162e-02 -1.86874382e-02  1.09318811e-02 -3.25584225e-02
  2.53385678e-02  4.16573398e-02 -1.14547340e-02  1.09262019e-02
  1.63477398e-02  8.34378134e-03 -4.96330559e-02 -1.40714943e-02
  4.96763140e-02 -4.30970788e-02 -2.91561913e-02  1.41968401e-02
 -7.90962726e-02  1.82842966e-02 -9.17357486e-03  5.09350486e-02
 -7.32544661e-02  1.93282943e-02  5.06775342e-02  7.65938405e-03
  2.72085499e-02 -7.54437372e-02  1.46366274e-02  4.09629755e-02
 -2.66599245e-02  3.20205018e-02  3.17663811e-02  1.40465237e-02
  1.07413055e-02 -9.79213789e-03  3.60333323e-02  2.26110243e-03
 -1.26289008e-02  6.81781098e-02  1.92703344e-02 -1.50037650e-03
 -2.69302782e-02 -4.11994606e-02 -2.47959364e-02  2.64467932e-02
 -5.12093157e-02 -3.49016185e-03  8.24704170e-02  5.41324494e-04
  1.15739226e-01 -2.40793005e-02  4.08361247e-03  8.18693638e-03
 -7.33747240e-03  5.68804145e-02 -2.03792844e-02 -2.42914353e-02
 -1.38552198e-02 -2.10868288e-02 -2.53288564e-03  9.27160401e-03
 -5.07413447e-02  1.86833255e-02 -5.39055280e-02  4.27177884e-02
 -1.14550767e-02 -5.37532978e-02  1.27966590e-02  2.91782673e-02
 -2.29619001e-03 -5.20192683e-02 -5.11891022e-03 -9.53634549e-03
 -1.79280136e-02  1.53606199e-02 -2.84205247e-02 -3.28834690e-02
  7.21002445e-02  6.10071197e-02  8.83150753e-03 -2.11592726e-02
 -1.01016611e-02  2.42010877e-02  2.38344073e-02  3.27680982e-03
  7.42528238e-04 -3.71156894e-02  3.12798955e-02 -3.02834027e-02
  2.49654632e-02  4.11494263e-02 -2.83867326e-02 -9.41196010e-02
  5.08514382e-02  3.62806767e-02  1.89853963e-02  3.09097441e-03
  4.44214568e-02 -2.65785027e-02 -2.40243860e-02 -2.00637598e-02
 -3.06104124e-02 -1.40183270e-02  2.37440020e-02  3.00154136e-03
 -5.20812012e-02 -5.55431396e-02  3.06823924e-02 -1.45278201e-02
  1.71285458e-02  5.68800308e-02  1.58850104e-02 -4.62797061e-02
 -2.53183246e-02 -3.61875966e-02 -3.39702629e-02  3.90414968e-02
 -3.22681740e-02  9.58150905e-03  2.47232206e-02  5.15743718e-03
 -2.87288669e-02 -6.60240427e-02 -4.45930567e-03 -1.23321209e-02
  2.99631935e-02 -4.79003461e-03 -2.19510198e-02  1.50532302e-04
 -5.05127832e-02 -4.13412005e-02  3.56396921e-02  6.38732985e-02
 -7.90121183e-02  2.36834921e-02 -7.42693096e-02  2.43476387e-02
 -6.26082718e-02  8.30373913e-03 -8.44066404e-03  5.67906350e-02
 -2.42121499e-02  6.47446699e-03 -3.15587595e-02  2.41209529e-02
  7.03242868e-02 -2.01129615e-02 -2.08791327e-02 -5.38190790e-02
 -2.34580915e-02  1.92387737e-02  2.90773008e-02  3.43441889e-02
 -1.19917828e-03  2.99419966e-02  6.18165508e-02 -7.25787645e-03
 -3.13053117e-03 -1.88738443e-02 -3.69231924e-02 -3.50703597e-02
 -5.08781930e-04 -5.09266779e-02 -9.66410618e-03  6.22880943e-02
  2.94780824e-02  2.37428993e-02 -7.90612772e-03 -3.60505879e-02
  3.40779945e-02  6.66249320e-02 -3.91558884e-03 -2.49530654e-03
 -2.26194374e-02 -2.69336011e-02 -5.69724925e-02  8.14746693e-03
 -2.68368749e-03  1.39747765e-02 -1.39004050e-03  8.15824978e-03
 -5.62504632e-03  1.22007588e-02  3.39344740e-02  3.07518933e-02
 -1.58861484e-02  3.20534334e-02  6.35997579e-02 -4.00186181e-02
 -2.67836452e-02  1.15289753e-02  4.93923388e-03 -5.81034750e-04
  6.66465536e-02 -4.54709353e-03 -3.60269994e-02 -1.85283851e-02
 -1.56333875e-02  3.96619178e-02  2.30336352e-03  6.79247500e-03
 -9.67459939e-03 -2.31133886e-02 -6.06544912e-02 -1.65690109e-02
 -1.10232644e-02  2.12964993e-02 -5.85982688e-02  1.21127358e-02
  1.68487746e-02  2.60072500e-02 -1.22946827e-02  3.99440452e-02
  6.17805272e-02 -2.15234570e-02  2.98128426e-02  1.20820533e-02
 -1.39178075e-02 -2.15506777e-02 -2.76293252e-02 -5.70654944e-02
  3.45566347e-02  2.92169582e-02  1.49525376e-02  6.41607400e-03
  5.90236038e-02  3.47982123e-02 -6.46610633e-02 -9.60864592e-03
 -3.13835256e-02 -2.99412645e-02 -1.86495855e-02 -2.25273967e-02
 -8.02771933e-03 -5.76861873e-02 -1.94038227e-02 -5.78243174e-02
  4.43982966e-02  6.68377727e-02  5.21754846e-03 -2.28824187e-02
 -7.10367458e-03 -4.66428697e-03  1.04452278e-02 -1.88090168e-02
  2.62236893e-02 -2.16591787e-02  8.57558027e-02 -2.62375567e-02
  2.35273335e-02 -2.20862497e-02  6.02043979e-03 -4.44390476e-02
 -2.54835617e-02  2.35380139e-02 -4.03921083e-02 -2.00559869e-02
 -3.16736405e-03  3.75704467e-02  2.49741338e-02 -1.75472349e-02
  1.75723806e-02  4.64131087e-02  3.15653570e-02  4.91063558e-02
  1.84551794e-02 -3.54612581e-02  3.15647013e-02  6.63983694e-04
  3.17580067e-02  5.66064008e-02 -3.61236669e-02  7.19410018e-04
  2.05455963e-02  9.49551910e-03 -1.97592955e-02  7.22327679e-02
  3.95442359e-02 -1.38669340e-02  1.04776984e-02 -5.51697426e-02
 -4.87202741e-02  6.30031005e-02  8.70690644e-02  5.28267957e-03
 -2.37062238e-02  2.09133897e-04 -3.02132871e-03 -1.78055596e-02
  2.81785838e-02 -2.53996830e-02  4.96186428e-02  3.33968550e-02
  3.74839529e-02  3.38250473e-02  4.53116558e-02 -4.04934362e-02
  2.46675517e-02 -7.66966539e-03 -2.08389014e-02 -5.86426295e-02
  2.33128536e-02  3.13981511e-02 -2.83550657e-02 -3.49118337e-02
 -3.32089439e-02 -7.17940256e-02 -4.67554480e-02 -1.12150526e-02
  1.55245885e-02  1.35928513e-02 -5.20004928e-02 -2.71683885e-03
  4.70605046e-02  7.96077326e-02  2.90864147e-02 -9.68258013e-04
  2.46001612e-02  8.42525717e-03 -3.90702337e-02 -6.77339733e-02
 -2.29974668e-02 -2.34078076e-02 -1.48466410e-04 -5.18536568e-02
 -1.62913613e-02  2.07793321e-02 -4.02458906e-02  3.89746092e-02
  2.36351416e-02 -1.58896558e-02 -4.74727992e-03  2.26148739e-02
 -4.17449931e-03 -7.68099865e-03  5.12436219e-02  8.20682291e-03
  2.67296880e-02 -8.15084577e-03  4.40733247e-02 -1.05601914e-01
  7.84179494e-02  2.92701069e-02 -1.76725863e-03 -3.72296385e-02
  5.24046980e-02 -1.73532311e-02  4.65093665e-02  1.82159338e-02
 -4.28745784e-02 -6.01040088e-02 -1.40250511e-02 -3.76090873e-03
 -6.66454714e-03 -1.76954530e-02 -9.08949820e-04  1.22958003e-02
  1.70170609e-02 -1.35913808e-02  5.17224520e-03  1.05097862e-02
 -1.06335124e-02 -3.61647122e-02 -1.84790045e-02 -1.68574657e-02
  3.23097059e-03  1.32769514e-02 -1.64770870e-03  2.16525868e-02
 -1.85866170e-02  3.73666994e-02  3.09953117e-03 -6.18495233e-02
 -4.64766622e-02 -1.04759140e-02  1.17595838e-02  1.63861401e-02
  1.62988938e-02  2.53916010e-02 -7.53855407e-02 -2.63110660e-02
  3.48928273e-02  2.23022308e-02  6.69370731e-03 -1.60468891e-02
 -2.02176850e-02  1.64338648e-02  2.03839270e-03 -4.31696922e-02
 -4.83707897e-02  1.66469514e-02 -4.15646844e-02  8.03742092e-03
 -3.24871168e-02  5.83843179e-02 -2.23851502e-02 -1.27588436e-02
  4.71413322e-02  7.14607164e-02  3.72178294e-02  7.04193562e-02
 -3.32172811e-02  5.69960894e-03 -2.59459559e-02  6.62847608e-02
 -3.25920209e-02  2.76211184e-02 -5.55273555e-02 -4.14810963e-02
  1.00785783e-02  6.24438608e-03 -2.39569172e-02  1.57401040e-02
  3.00715063e-02 -8.77383351e-02 -7.13444781e-03  1.09921098e-02
 -9.80882160e-03 -3.96610200e-02 -2.92122588e-02 -1.90438190e-03
 -4.54865359e-02  2.53815707e-02 -4.98927645e-02 -2.22683270e-02
  2.36310400e-02  7.29478849e-03  1.19621158e-02 -1.35673918e-02
  1.09101254e-02 -9.42131970e-03 -3.96548584e-02  4.51751128e-02
 -5.15396148e-02  2.20795665e-02  5.96235655e-02  4.71584126e-02
  4.78478335e-03 -2.81295124e-02  3.08290180e-02  4.21208404e-02
  2.79900711e-02  8.28783214e-03 -1.44347446e-02 -4.70622303e-03
 -1.29060019e-04 -1.62728187e-02 -2.53138337e-02 -6.06872328e-03
  4.96560591e-04 -4.18424606e-04 -2.64023449e-02  3.03793140e-02
  5.54166026e-02  2.20502969e-02  9.96429753e-03 -2.31042393e-02
  3.25763039e-03 -5.39668351e-02  3.33233774e-02  1.38807921e-02
 -7.56884273e-03 -3.65278497e-02  2.30163988e-02  7.79794827e-02
  3.66602764e-02 -1.01645654e-02  5.94583526e-02  5.36323823e-02
  1.60859469e-02 -4.55875657e-02  1.79289840e-02  9.07817390e-03
 -3.00746113e-02  1.31058544e-02 -4.50409465e-02  6.80571236e-03
  3.85477990e-02 -2.02798692e-04  5.95852993e-02 -5.53734787e-03
 -1.70498490e-02 -7.77996494e-04 -1.75228193e-02 -4.52785194e-02
  4.45260704e-02  4.77674641e-02  3.87723707e-02 -1.77619178e-02
  2.42531039e-02  1.95413064e-02  1.65921617e-02  6.29121438e-02
  5.59997857e-02 -1.47886099e-02  4.76149134e-02 -3.82694125e-04
  6.57061338e-02 -1.89662911e-02 -4.02863137e-03 -1.86553877e-02
 -4.15812582e-02  2.06333119e-02  9.74990078e-04  5.71806654e-02
 -1.62016619e-02 -1.21437805e-02  8.98283999e-03  4.24719939e-04
  2.42397785e-02 -8.22672900e-03 -5.40688261e-03 -4.81675267e-02
  5.34188887e-03  8.03284813e-03  2.01311298e-02  6.55017048e-02
  4.44642548e-03  1.20784208e-01 -4.11758423e-02  6.57062046e-03
 -4.77178767e-02  2.08028872e-02  1.54646700e-02  8.06991979e-02
  3.08798597e-04  5.25092334e-02  5.70300454e-03  3.17455120e-02
  4.02002968e-03  2.77200285e-02 -6.22419342e-02  7.64773488e-02
 -4.21876162e-02 -1.28118247e-02 -3.23560461e-02  1.95106938e-02
  2.80167200e-02  2.90169735e-02  8.50419965e-05  4.52773459e-03
 -2.45703720e-02 -9.49036237e-03  1.44257825e-02  3.94153632e-02
  1.94806904e-02 -3.40050533e-02 -3.43461372e-02 -3.51361223e-02
  2.80254148e-02 -3.05177434e-03  1.44438408e-02 -3.63144167e-02
  4.30083387e-02  4.53167502e-03 -3.40760313e-02 -5.38891517e-02
  2.24951673e-02 -3.20041738e-02  5.28519694e-03 -1.16398996e-02
 -4.23054621e-02 -3.19627975e-03  5.16943857e-02 -2.86661051e-02
 -1.32137574e-02  3.08446866e-02 -1.56853907e-02 -2.61987392e-02]"
