page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embeddings
1,"1 Introduction 1.1 Supervised Learning This book is about the use of artificial neural networks for supervised learning problems. Many such problems occur in practical applications of artificial neural networks. For example, a neural network might be used as a component of a face recognition system for a security appli- cation. After seeing a number of images of legitimate users' faces, the network needs to determine accurately whether a new image corresponds to the face of a legitimate user or an imposter. In other applications, such as the prediction of future price of shares on the stock exchange, we may require a neural network to model the relationship between a pattern and a real-valued quantity. In general, in a supervised learning problem, the learning system must predict the labels of patterns, where the label might be a class label or a real number. During training, it receives some partial information about the true relationship between patterns and their labels in the form of a number of correctly labelled patterns. For example, in the face recognition application, the learning system receives a number of images, each labelled as either a legitimate user or an imposter.",1200,194,300.0,"[ 1.09237591e-02  1.38976239e-02 -4.82332371e-02  5.27318940e-02
 -4.33982015e-02 -1.97740737e-02  5.33371903e-02  3.15665989e-03
  2.07228214e-02 -4.85749217e-03  2.06815246e-02  1.87247794e-03
 -8.78021307e-03  4.36130501e-02  4.30918485e-02 -1.70793980e-02
  1.27571439e-02  5.98643906e-04  2.49330718e-02  1.11154364e-02
  1.36886453e-02 -3.70092355e-02  1.07846707e-02  4.95593399e-02
 -1.08533107e-01  2.54831533e-03  2.03213245e-02 -2.51345932e-02
  8.36631469e-03 -1.71946585e-02  5.04173823e-02 -1.83377899e-02
 -1.60971045e-04  1.87638327e-02  2.04525645e-06 -2.93579604e-02
 -2.32908204e-02 -2.44382862e-02  3.30710155e-03 -3.98052000e-02
 -3.64828273e-03  3.00486269e-03  2.21057460e-02 -1.39156939e-03
 -9.53932106e-02  4.99782339e-03  3.40900719e-02  5.58049791e-02
  8.08917359e-02  4.98026535e-02 -8.05490371e-03 -1.86440144e-02
  2.39986554e-02 -1.17372014e-02 -2.78695170e-02 -1.80054139e-02
  5.27426675e-02  1.16037792e-02 -3.46921571e-02 -5.30226454e-02
  3.09940875e-02  5.42089567e-02  2.53780540e-02 -4.44322039e-04
  8.45975503e-02  1.17253996e-02 -2.77381688e-02 -3.75199667e-03
 -7.66007882e-03  1.36203477e-02 -4.75669764e-02 -8.65855953e-04
  2.91757733e-02 -2.91415770e-03 -8.67521856e-03  5.02381995e-02
  2.25211345e-02 -1.46293435e-02 -2.20578294e-02 -8.56090151e-03
 -3.85445021e-02  2.70469636e-02  2.23874650e-03  1.35039622e-02
 -3.52664329e-02  2.74131875e-02 -4.64928821e-02  1.22515401e-02
  7.31635897e-04 -4.49687690e-02 -2.94975042e-02 -2.30684821e-02
  4.23047021e-02  3.71336825e-02 -1.77288502e-02 -5.86490147e-03
 -2.26692259e-02 -5.23928106e-02 -9.65496060e-03 -6.94801658e-02
  6.99101994e-03 -2.04097070e-02 -1.91646926e-02  3.82726965e-03
 -2.44372170e-02  6.65089265e-02 -3.82645126e-03  3.09227016e-02
 -2.58011743e-02  5.90181611e-02 -3.20443474e-02  1.67248864e-02
 -4.38093767e-02  9.16139185e-02  6.67601302e-02  1.30194044e-02
 -1.04081273e-01 -7.82337599e-03 -4.35405672e-02  5.59929200e-02
 -2.23322609e-03  3.39710736e-03  5.97126829e-03  1.06059609e-03
 -4.11340743e-02 -6.22881576e-02  7.10500870e-03  2.20515318e-02
 -6.10255040e-02 -1.60157140e-02  2.30536554e-02 -2.03184132e-02
 -6.55534491e-03  1.57104321e-02 -1.79600194e-02  8.08215663e-02
  5.91439568e-02  2.35725604e-02 -8.49589184e-02 -5.56601845e-02
  2.03224719e-02  1.77912209e-02 -2.98420507e-02 -4.10627536e-02
 -4.27564718e-02 -7.53970966e-02 -1.21426294e-02  1.34054786e-02
 -1.21426303e-02 -2.61608884e-02 -1.34946955e-02  4.71331067e-02
  3.12100053e-02 -2.81419838e-04  4.96451706e-02 -2.22957251e-03
 -3.85946184e-02 -2.10406687e-02  1.94264743e-02  1.03702443e-03
  4.32177633e-02 -2.38126609e-02  6.13012686e-02  1.29143838e-02
  2.86355410e-02 -8.18819329e-02 -3.50048058e-02 -1.57381352e-02
  3.16094495e-02 -1.30725056e-02 -4.50525545e-02 -1.20169669e-03
 -1.88369527e-02 -5.51543944e-02  6.13276213e-02  3.19656767e-02
 -7.88648333e-03 -1.75984390e-02  2.15216521e-02 -1.55568197e-02
 -1.80467579e-03  3.42639834e-02 -1.77398473e-02  2.95317662e-03
 -6.57418147e-02 -2.10853498e-02 -6.03296235e-02 -5.56076597e-03
 -5.45536689e-02 -6.55311868e-02  1.27768992e-02 -3.89217921e-02
 -2.96991765e-02 -1.90722272e-02  2.71516703e-02 -1.13383066e-02
 -1.48328883e-03 -5.77950515e-02 -9.22886096e-03  8.76833871e-02
 -8.72962177e-03 -7.86735490e-02  5.35997562e-02  3.88224348e-02
  3.89196910e-03 -3.27346958e-02  1.74886435e-02 -3.87511104e-02
 -6.51010573e-02 -5.26474044e-02  3.12679843e-03 -5.69260772e-03
  1.25987669e-02 -2.48982143e-02  1.32088587e-02  3.40868533e-02
  9.40675009e-03  2.55098380e-02 -4.41094376e-02  1.28547996e-02
  2.26228908e-02  5.46082594e-02 -4.52639833e-02  2.55545955e-02
 -9.17632040e-03 -2.65820343e-02  4.41201478e-02  5.21274805e-02
  3.46252583e-02 -5.21320803e-03  2.09068302e-02 -1.29874749e-02
  3.33825909e-02 -2.91685630e-02 -4.30980399e-02 -5.17088361e-02
  1.38751529e-02  3.65089402e-02  3.24090794e-02 -8.66970122e-02
  1.20435245e-02  4.73432802e-03 -2.14257948e-02 -1.95470657e-02
  5.57929762e-02 -4.14693281e-02 -1.24256080e-02 -3.24638970e-02
 -7.68687762e-03  1.31029794e-02  1.74293946e-02 -3.60689983e-02
  6.40881881e-02  1.82736628e-02  4.90266131e-03 -7.52175460e-03
 -7.74302557e-02  3.98954451e-02 -4.97891754e-02  2.21329592e-02
 -5.98491132e-02 -4.10021022e-02  1.99388545e-02  2.51298305e-02
  1.10971825e-02  3.09176426e-02  1.98584609e-02  5.96503466e-02
 -3.74009795e-02  8.68606288e-03 -2.85309600e-03  6.15059584e-03
 -1.33531839e-02  1.47141227e-02 -4.31607589e-02 -3.77752706e-02
  4.38722484e-02  1.00989584e-02 -8.13750848e-02  4.73115742e-02
  3.39736119e-02 -5.63107543e-02 -4.77959728e-03 -4.05284390e-02
 -2.68436074e-02  4.49236482e-02  6.09209910e-02 -5.40057831e-02
 -2.95853615e-02 -5.65579534e-03 -8.01995769e-03  4.06430736e-02
  9.86469793e-04 -3.49092633e-02 -3.27018276e-02 -1.71073135e-02
 -4.39592004e-02  3.40870321e-02  2.91807223e-02 -2.05682050e-02
 -1.70469773e-03  5.75546399e-02 -3.35028358e-02 -1.00831212e-02
 -2.21042074e-02  2.67931316e-02  3.50636290e-03 -3.08757108e-02
  2.43219212e-02 -3.85434739e-03  3.48172672e-02 -3.66766267e-02
  8.68847780e-03  7.43388236e-02  2.98415497e-02 -4.08621691e-02
 -4.68791835e-02 -2.49813870e-02  3.36372703e-02  1.49470624e-02
  2.48175897e-02 -4.81262617e-02  7.29685351e-02  1.63981616e-02
  3.25268283e-02  7.72997690e-03 -8.11268091e-02  3.72581668e-02
 -3.29523943e-02  6.46147653e-02  2.90061645e-02  2.75749695e-02
 -3.99002712e-03 -4.66147345e-03 -3.22817266e-02  4.12682444e-02
 -3.62133831e-02 -3.70561220e-02 -3.36892158e-02  1.43672833e-02
  3.46315764e-02  2.06802506e-02 -6.11584410e-02 -4.00915109e-02
  2.47256681e-02 -2.80501004e-02 -8.76132399e-02  9.95196588e-03
  1.44048277e-02  3.65600525e-03 -1.18089188e-02  3.32270488e-02
 -1.31560043e-02 -1.47678228e-02 -1.28879538e-02  3.29881757e-02
  5.11159748e-03 -2.53270920e-02  9.44211148e-04  9.20197740e-03
  3.02541312e-02 -1.39880842e-02  1.09724160e-02  4.35288772e-02
 -1.01195820e-01  9.04233567e-03 -2.07801536e-02 -1.14468792e-02
  4.20956984e-02  4.14391272e-02 -7.67652690e-02 -4.02812334e-03
  2.47539636e-02  2.61729360e-02  1.62676442e-02 -8.63697380e-03
  6.24150457e-03  1.84829887e-02 -5.89821152e-02 -2.00383049e-02
  5.22367917e-02 -3.16368695e-03  6.52646273e-02 -2.54479442e-02
  1.74169764e-02 -8.24140236e-02 -2.17418317e-02 -1.14929155e-02
 -6.03504293e-02  4.04961407e-02  5.37946867e-03 -3.31183374e-02
 -4.48387153e-02  3.66924680e-04 -3.88768129e-02 -5.41532412e-02
 -1.41538605e-02 -2.85810549e-02  2.46124081e-02 -4.02525999e-03
  4.17021662e-02 -2.92502642e-02 -1.77902300e-02 -3.50621678e-02
 -4.47195619e-02 -3.84326559e-03  3.97158451e-02  9.41049680e-03
 -2.32251994e-02 -5.49303554e-02 -2.37462148e-02  5.49580576e-03
  4.77540791e-02  6.21952058e-04  5.65581433e-02  2.38198265e-02
 -1.60719194e-02 -1.93959393e-03  5.01601323e-02  6.70673838e-03
  3.48264463e-02  3.90143208e-02  4.05660681e-02 -3.93358842e-02
 -2.17800550e-02 -6.49859372e-04  9.87632945e-03  4.25744914e-02
 -2.16287747e-02 -1.96728972e-03  1.08604990e-02  3.72400903e-03
 -4.70398925e-03  6.59479573e-02 -2.91932244e-02  1.25899892e-02
  4.47034650e-02 -1.27144800e-02 -1.42922867e-02 -7.95316175e-02
  2.64133122e-02 -5.05801775e-02  7.65247643e-02  2.79296301e-02
 -3.45085748e-02  9.12610665e-02  1.49700455e-02 -9.87407565e-03
 -2.76343096e-02  2.12629437e-02  2.03261264e-02 -2.23052800e-02
  5.09620607e-02  2.78953761e-02 -8.45250115e-02 -4.45464589e-02
 -6.28482178e-02 -1.61773078e-02 -3.05578690e-02  1.05668418e-03
  6.85392916e-02  2.96793599e-02  6.78214431e-03 -5.16696908e-02
 -6.25249147e-02  2.94945892e-02  1.82191804e-02 -1.49852866e-02
 -6.88549355e-02  2.38621887e-02 -1.83501821e-02 -2.67615058e-02
 -1.56591967e-04  3.57482433e-02  8.17392394e-02  4.63251956e-03
 -8.82229879e-02 -8.86505023e-02 -2.26398129e-02  2.95795426e-02
  4.97708358e-02  4.79640886e-02  5.58590814e-02  4.82957438e-03
 -1.33146886e-02  3.28207873e-02  1.73821002e-02  2.13371473e-03
 -4.59913490e-03 -1.61952116e-02  3.28528211e-02  5.13600856e-02
 -2.65403348e-03 -9.05446187e-02  3.16354558e-02 -5.43332323e-02
  1.31407427e-02 -2.22049002e-02  4.17982340e-02  4.69362773e-02
 -6.09673783e-02 -2.77401670e-03  1.44362105e-02  4.13479609e-03
  5.19666560e-02  5.19714393e-02 -2.26506963e-03  1.53781511e-02
  2.78026867e-03  5.03909914e-03 -2.15066858e-02 -2.50062514e-02
 -3.49560790e-02 -9.96915903e-03 -4.03903984e-03  4.28036600e-02
  8.78699310e-03 -1.63519084e-02 -7.64412060e-02 -2.79659368e-02
  4.53859232e-02 -2.18180399e-02  3.98069136e-02  5.94914891e-03
  1.78643093e-02  1.09668346e-02  3.50813800e-03 -2.16642935e-02
  1.80071816e-02  2.99607627e-02  1.91503596e-02 -2.99244281e-02
 -6.09685332e-02 -6.76783398e-02 -2.99211945e-02  4.08651792e-02
  3.29232924e-02 -6.60482282e-03 -3.96968909e-02  4.57665417e-03
 -6.61344174e-03 -1.72140822e-03  1.68733280e-02  3.81300673e-02
  6.89488351e-02  2.06537247e-02  3.37518845e-03  1.40217170e-02
  4.26242268e-03  4.42340747e-02  1.42033939e-04 -4.03704727e-03
 -8.85188673e-03  5.12663566e-04 -2.00064927e-02 -5.58514651e-33
  7.44012371e-03 -6.99444190e-02 -6.33267080e-03  9.96726006e-03
 -5.23265963e-03  5.07756770e-02  4.08557206e-02 -4.56378795e-02
 -9.54008475e-03 -8.78839940e-03 -2.91234739e-02  1.30857695e-02
  6.89761108e-03 -9.05076042e-03 -2.08370946e-02 -2.77740527e-02
  6.14237133e-03 -2.39402484e-02  3.12945917e-02 -3.69061232e-02
  1.00978771e-02  5.04284911e-02  8.75453930e-03 -6.24984279e-02
 -2.92301346e-02  6.54560095e-03 -2.60070823e-02 -4.91314428e-03
 -3.30610014e-02  6.02833554e-03 -1.03355674e-02  8.07095133e-03
  2.46371049e-02 -1.00389151e-02  3.96215469e-02  2.75380425e-02
 -2.69676000e-02 -5.63507564e-02 -3.54281887e-02  5.23843691e-02
 -6.68979762e-03 -1.79884396e-02  9.34879482e-02 -3.16479169e-02
 -5.05426675e-02  5.11733927e-02  7.61204511e-02  1.21171400e-02
 -7.77810300e-03 -1.23975724e-02  1.10780373e-02  8.26113799e-04
 -4.58057562e-04  3.18857692e-02  3.58773358e-02  6.10680170e-02
 -7.14851450e-03 -2.12188829e-02 -6.51090816e-02  2.73615830e-02
 -4.11788933e-02  1.07195191e-02 -3.94788310e-02  2.07748432e-02
  8.03617015e-03  6.16409928e-02  3.99287827e-02 -5.50048687e-02
  9.85412393e-03 -1.95455384e-02 -8.95999081e-04  2.25235801e-02
  6.75630942e-02  3.16041484e-02  7.73864463e-02 -7.68575892e-02
 -8.26138258e-02  3.51569876e-02  4.17955965e-02 -7.42688542e-03
 -3.34865740e-03 -4.33665477e-02 -2.66875084e-02  1.14071202e-02
  2.90402323e-02 -3.61550190e-02 -2.96212453e-02  4.43761330e-03
 -2.94447551e-03 -1.35649781e-04 -3.08140740e-02  1.55219762e-02
 -1.94907468e-02 -6.29564971e-02  1.56903721e-03 -4.80387062e-02
  4.05120440e-02  2.20307745e-02  1.46758454e-02  1.28605487e-02
 -3.53351934e-03 -4.60033156e-02  1.01769026e-02  6.25810493e-03
  5.00563644e-02  1.89821478e-02  6.51291832e-02  3.97983454e-02
  1.00935875e-02  2.16397382e-02  3.45049053e-02 -1.50770191e-02
  4.77990368e-03 -2.16639936e-02  2.23544389e-02  1.37963519e-02
 -1.90759227e-02 -5.64222748e-04 -1.27948876e-02 -2.67968746e-03
  9.19554848e-03  2.50775833e-02 -2.30975058e-02  1.57422014e-02
 -4.40654270e-02 -1.91273447e-02 -2.66850572e-02  5.96928112e-02
 -2.80693155e-02 -4.18918356e-02 -3.69915133e-03 -3.74708930e-03
  2.80905880e-07 -7.13999420e-02  9.93709639e-03  2.19225381e-02
 -1.63322408e-02  4.93194954e-03  2.25643683e-02 -2.82642730e-02
  3.83620374e-02  1.14574442e-02 -7.02635124e-02  7.00918809e-02
 -6.99817091e-02 -1.66466571e-02 -1.20773807e-03 -2.18114145e-02
 -5.38496524e-02  2.66204905e-02 -2.56892643e-03 -3.43123898e-02
  5.10160327e-02  4.04193550e-02  3.12814005e-02  7.01221973e-02
 -1.79299042e-02  2.74118688e-02 -5.06764948e-02 -2.20382139e-02
  4.28640991e-02  1.31710013e-02 -4.10567671e-02  6.32157773e-02
  2.76120584e-02  1.25942202e-02  8.89312103e-02 -1.81594640e-02
  5.87123968e-02  2.48084534e-02  2.09080032e-03 -1.28833074e-02
  6.85555115e-02  7.64799817e-03  2.87213977e-02  1.45269856e-02
  3.03203780e-02  3.28296758e-02 -8.68323352e-03 -1.07471161e-02
 -1.00985775e-02 -4.54586186e-02 -1.23390332e-02  3.80088836e-02
  1.47697944e-02  1.81948021e-02  3.78509909e-02  1.16787106e-02
 -7.98488781e-03  3.92968915e-02  8.96431878e-03  2.61059534e-02
 -3.45151452e-03 -1.25265699e-02  3.28509696e-02  8.41344520e-03
  6.17605001e-02  7.60842040e-02  4.87016514e-03  1.19386092e-02
  2.05944337e-34  2.15686974e-03 -1.99922826e-02 -1.55179389e-03
  8.03069957e-03 -1.31655363e-02  3.44686098e-02 -8.11124146e-02
  1.90693289e-02  2.61448976e-02 -3.46947787e-03 -3.27190310e-02]"
