page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,text_embeddings,code
17,"The Cognitive Sciences: One or Many?1.0  Chapter OverviewWhen experimental psychology arose in the nineteenth century, it was a unified dis- cipline. However, as the experimental method began to be applied to a larger and larger range of psychological phenomena, this new discipline fragmented, causing what became known in the 1920 s as the “crisis in psychology,” a crisis that has per- sisted to the present day. Cognitive science arose in the 1950 s when it became apparent that a number of different disciplines, including psychology, computer science, linguistics and phi- losophy, were fragmenting. Some researchers responded to this situation by view- ing cognition as a form of information processing. In the 1950 s, the only plausi- ble notion of information processing was the kind that was performed by a recent invention, the digital computer. This singular notion of information processing per- mitted cognitive science to emerge as a highly unified discipline. A half century of research in cognitive science, though, has been informed by alternative conceptions of both information processing and cognition. As a result, the possibility has emerged that cognitive science itself is fragmenting.",1210,185,302.5,"[ 7.47681595e-03  2.54237521e-02 -6.62492588e-02 -5.54542802e-02
 -4.48297895e-02  2.44558379e-02  2.40429398e-02  5.43002039e-02
  3.36505957e-02 -2.09835321e-02 -1.09077804e-02 -2.09643953e-02
  3.02113947e-02 -3.34233195e-02  2.89914720e-02 -4.52579446e-02
  1.85792502e-02  1.14922263e-02  4.96202558e-02 -2.02724477e-03
 -8.00005421e-02 -2.16901563e-02 -2.73389518e-02  4.71883733e-03
  2.30902117e-02 -4.81930152e-02 -1.12351030e-02 -4.09986340e-02
 -5.85023779e-03 -2.45035253e-02 -3.17345075e-02  6.96536060e-03
  3.43105793e-02 -1.77693553e-03  2.23452821e-06 -1.28298122e-02
 -3.60758253e-03 -7.42802862e-03 -4.59614284e-02 -6.63924823e-03
  2.03504916e-02  3.64424810e-02  2.99644675e-02 -7.80244777e-03
 -2.28456575e-02  2.28848383e-02  5.23251332e-02 -2.34143948e-03
 -4.64713164e-02  2.03073062e-02  2.32001394e-02 -2.06724703e-02
  1.71126612e-02  1.96441635e-02  8.57888535e-03  7.31430426e-02
  2.37127580e-02  2.00251434e-02  4.58666123e-02 -2.50583352e-03
 -4.62689996e-02 -1.07659148e-02  1.20678768e-02  2.98185553e-02
 -3.23055051e-02  2.89842337e-02 -6.36656443e-03 -1.24813113e-02
 -1.61898155e-02 -1.38392504e-02  4.20445614e-02 -6.00056304e-03
  4.23598029e-02  2.05311384e-02 -1.08270682e-02  1.27676949e-02
 -4.69372831e-02  1.68691687e-02  9.73286666e-03 -4.15094942e-02
  2.76016034e-02 -1.28777754e-02  3.06472760e-02  1.22969961e-02
  2.34054821e-03  6.07679822e-02 -2.47301888e-02 -2.90340893e-02
  3.31819020e-02  2.64958502e-03  2.65994971e-03 -3.73681523e-02
 -2.40580235e-02  1.87020320e-02 -9.89767257e-03 -3.45268101e-02
  4.62810285e-02 -5.89882694e-02  2.51789335e-02 -1.64675787e-02
  5.91008291e-02  1.63434651e-02  2.52131317e-02 -4.80927294e-03
  7.49477074e-02  2.63701044e-02 -3.33084874e-02  8.78215488e-03
 -3.78547609e-02  9.33412760e-02 -1.07521191e-01 -1.98228788e-02
  7.43477279e-03  4.18678597e-02  3.66277918e-02 -1.01972111e-02
 -4.39067297e-02 -2.09790245e-02 -1.57350302e-02 -4.09246311e-02
 -1.24342680e-01 -1.92469787e-02  9.76282451e-03  3.86402421e-02
 -1.06772520e-02  3.33507620e-02 -2.18868926e-02  2.83067618e-02
  7.95562752e-03  3.23810242e-02 -3.41629311e-05  1.23954369e-02
 -3.01110130e-02 -6.19226834e-03  4.96083684e-03 -3.34336907e-02
  2.69102771e-03  1.54568078e-02 -4.46309373e-02 -7.24115670e-02
 -2.10400745e-02 -7.11988509e-02  7.17110634e-02 -1.71732791e-02
 -1.52610999e-03  5.50707616e-02 -3.54553689e-04 -6.04311656e-03
 -2.53841318e-02 -4.69723679e-02 -2.25358065e-02  4.45317738e-02
  6.06887741e-03 -1.84891503e-02  7.10152313e-02  6.11740239e-02
 -1.19159836e-02  3.81956734e-02 -1.76278390e-02 -5.60376141e-03
 -1.77326761e-02  1.39664989e-02  2.87997723e-02 -3.11024506e-02
 -4.99028750e-02 -2.38021668e-02 -2.44709905e-02 -2.79286578e-02
  1.07934908e-03 -4.15631756e-03 -6.82230666e-03  1.73965376e-02
 -5.51011339e-02  4.52990048e-02  1.86474212e-02  6.78511783e-02
  2.07199920e-02  4.96289693e-02  2.96606328e-02  2.12847511e-03
  2.82707829e-02  6.46469519e-02 -2.67112777e-02  1.46269228e-03
 -2.73833256e-02 -1.94100838e-03 -2.33128220e-02 -3.43075804e-02
 -4.60029021e-02 -2.05248129e-02 -1.07387197e-03  7.67629454e-03
  3.94485667e-02  7.83982873e-03  1.98349878e-02 -2.04735529e-02
  3.11257485e-02 -4.40410525e-02  5.33636473e-03  2.02036351e-02
 -2.03104354e-02 -1.48956412e-02  9.88666993e-03  3.76163609e-02
  1.99412741e-02 -3.20700114e-03  3.45907323e-02 -1.05011361e-02
 -5.74211590e-04  3.78669910e-02  2.29622889e-02  4.83005401e-03
 -6.87966263e-03 -1.43994717e-02  2.38263682e-02 -2.55568363e-02
 -1.97275612e-03 -9.74688120e-03 -6.58970922e-02  3.08906268e-02
 -5.92379868e-02  6.86644018e-02  2.16557477e-02  1.74373190e-03
 -1.50079429e-02 -2.10037082e-02 -5.19604646e-02 -2.94078775e-02
  6.57155141e-02 -6.90769125e-03 -1.69665907e-02  3.53532247e-02
 -4.87023871e-03  8.31806567e-03 -2.99601611e-02  1.32810241e-02
 -3.56541276e-02  1.97495893e-02 -2.02140808e-02 -2.87663452e-02
  1.22907413e-02 -1.81378443e-02  5.00782877e-02 -1.61670893e-02
  9.06213298e-02 -5.24256341e-02  5.17650470e-02  3.88939753e-02
  6.77191243e-02 -4.31464165e-02 -5.02597243e-02  1.48376087e-02
  6.88265786e-02  1.09982584e-02  4.22558449e-02 -6.08095666e-03
 -1.72138736e-02  1.86045617e-02 -1.04704946e-02 -8.00810289e-03
  2.06529386e-02 -9.60023329e-03 -2.65740864e-02  1.78065784e-02
 -7.38454834e-02 -5.85320145e-02  1.63371246e-02  1.43724736e-02
 -5.10037281e-02  1.47451069e-02 -4.51330701e-03 -5.06037800e-03
 -7.33445436e-02  8.22923146e-03  2.09403019e-02  4.48523462e-02
  5.42210378e-02  3.19794901e-02  5.68067506e-02 -1.40634123e-02
 -6.01548050e-03  4.15593822e-05 -3.17431428e-02 -5.52788423e-03
 -4.48433347e-02  4.55145538e-02  2.40876470e-02 -5.30718453e-02
 -7.49521255e-02  3.65315974e-02 -2.36892439e-02  4.56531486e-03
 -1.49998954e-02 -3.45615973e-03  7.01122060e-02  2.47648135e-02
  2.48890724e-02  4.97343056e-02 -1.46724833e-02  5.09200059e-02
  3.92277464e-02 -6.15397096e-03  1.74130909e-02 -1.59331225e-02
 -2.59795804e-02  5.81039339e-02  1.31406505e-02 -3.00155990e-02
 -1.61860778e-04  2.22672690e-02  5.48186861e-02  1.86092053e-02
  4.51032072e-03  3.69365253e-02 -6.38908371e-02 -6.48863986e-02
 -5.55332638e-02 -1.23189203e-01 -8.96205660e-03  3.81173156e-02
 -4.26071286e-02 -7.87652098e-04  4.23188582e-02  3.81791033e-02
  3.43055315e-02 -4.84919101e-02  5.10585669e-04  6.49553835e-02
  4.64440100e-02 -6.35044416e-03  1.59367621e-02  8.67632106e-02
 -4.91552018e-02 -7.08086789e-02 -4.18085828e-02 -9.81121603e-03
 -3.40333916e-02 -1.82768442e-02 -5.46257421e-02 -2.08966415e-02
 -1.97150535e-03 -1.47635043e-02 -2.02169660e-02  6.78355545e-02
  4.59329449e-02  5.07375188e-02  3.29795815e-02  1.80131942e-03
 -1.11967340e-01 -4.39080074e-02  6.88974410e-02  7.49929110e-03
  3.50744799e-02 -3.35684381e-02 -6.88365370e-04 -2.42805090e-02
 -1.26971845e-02  1.87240038e-02  4.09446619e-02 -4.47131917e-02
  2.17805095e-02  7.24430159e-02  2.37808917e-02 -1.06378077e-02
  2.37488002e-02  7.43888551e-03  2.92595532e-02 -4.88465615e-02
 -3.70243341e-02  3.45816952e-03  5.89722954e-02 -1.93930622e-02
 -7.10391160e-03  5.29770926e-02  2.70666946e-02 -3.65591198e-02
 -1.23746814e-02 -4.50144429e-03 -1.15928777e-01  2.82239448e-02
 -3.23197395e-02 -9.24221054e-03  6.89793676e-02 -2.66518164e-02
 -2.65801884e-02 -5.90873212e-02 -2.84723323e-02  4.50179679e-03
 -1.14794094e-02  3.37200128e-02  7.99372233e-03 -2.10871007e-02
 -2.57855523e-02 -4.48683696e-03 -1.16994129e-02  5.73001951e-02
  8.04136973e-03  1.14987567e-02 -9.77768004e-03 -1.42040011e-02
  4.51077856e-02 -7.38763157e-03  4.53065969e-02 -3.04793008e-02
 -1.70507878e-02  3.55730169e-02 -2.55765580e-02  2.40473598e-02
 -4.17226739e-02 -6.44143373e-02 -1.99320540e-02 -2.00752784e-02
  3.19372453e-02 -6.95123570e-03  1.71262044e-02  5.78445978e-02
  4.49744686e-02 -3.10031455e-02 -2.37600738e-03  9.53821279e-03
 -1.84989218e-02  5.47641842e-03  1.89637281e-02 -6.02733903e-02
 -4.17881571e-02  5.42726694e-03  1.28784506e-02 -6.13952102e-03
  3.46015580e-02 -1.07791144e-02 -2.60372069e-02  1.09580774e-02
  1.43238213e-02  3.71642299e-02  5.60169555e-02 -3.26288044e-02
  2.98999832e-04 -1.20655103e-02 -4.58565634e-03 -3.80005762e-02
 -9.83527116e-03  2.00959984e-02  5.76885343e-02  1.46363536e-02
  8.90679006e-03  2.99426652e-02 -6.04816042e-02 -8.59388635e-02
  2.80372184e-02  3.49502042e-02 -3.72794867e-02 -3.18995444e-03
 -5.54265417e-02 -5.92791215e-02 -2.51701530e-02  4.04038653e-03
 -3.27681117e-02  1.23981088e-02 -4.22912352e-02  5.54679073e-02
  3.40109598e-03  2.52376217e-02 -5.49084209e-02  5.53204911e-03
 -1.45818163e-02  9.28969774e-03 -8.76041129e-03 -7.36081414e-03
  3.25886868e-02 -5.57113588e-02  3.17471218e-03  1.59912910e-02
 -2.73201466e-02  4.37868871e-02  1.85608752e-02  3.98018137e-02
 -2.97781434e-02 -5.57062216e-02 -3.12839933e-02  2.31510941e-02
  4.44943830e-03  6.32727519e-02 -2.39031482e-02  5.33564463e-02
  1.89063624e-02 -7.21025169e-02  2.88482662e-02 -8.01851600e-03
  5.78245297e-02 -1.02656268e-01  8.60845298e-03  1.08842077e-02
  5.88266458e-03 -1.50224855e-02 -1.20981727e-02 -7.52374576e-03
 -2.87465192e-02  5.37473336e-03 -1.22892857e-02  5.54004833e-02
  2.99566370e-02  2.49284469e-02  4.64990176e-03  4.26482074e-02
 -4.74046767e-02  3.61570716e-02  3.05727553e-02  8.54239240e-02
  3.35882902e-02 -5.97896893e-03 -3.56123932e-02 -3.54505554e-02
 -3.44832093e-02 -8.67086127e-02  3.82803008e-02  2.93052495e-02
 -2.40617190e-02  1.72383152e-02 -5.40054031e-02 -8.92068073e-03
  1.12935714e-02 -2.39389837e-02 -3.37641537e-02  2.20110137e-02
 -1.13658682e-02  8.40529613e-03  2.76530255e-02  5.88634051e-03
 -2.88769044e-02 -3.03053739e-03 -5.38866185e-02  1.58916286e-03
 -3.15379798e-02 -2.71362234e-02  1.28562318e-03 -2.29620263e-02
 -2.10789572e-02  6.02124557e-02  1.54458005e-02  1.60395578e-02
 -2.27577556e-02  4.33298032e-04  2.99621560e-02 -9.63197369e-03
  4.09458056e-02 -1.93147231e-02  5.16556725e-02  1.21638626e-02
  8.15671519e-04 -8.35980400e-02  1.80881936e-02  6.93391860e-02
 -4.49148985e-03  1.07774930e-02 -1.54066400e-03 -6.55216143e-33
  4.22548428e-02 -3.67895551e-02  3.63371745e-02 -1.76528133e-02
 -3.85398529e-02 -3.55351120e-02  6.37090532e-03  6.63080215e-02
 -3.10954805e-02 -1.99535433e-02 -3.06887063e-03 -5.26284287e-03
  9.16509796e-03 -2.27530282e-02  7.21091330e-02  4.83022630e-02
  8.85828212e-03 -2.28205062e-02 -2.54701320e-02 -5.35452515e-02
  1.22227035e-02 -4.05418798e-02  2.39067897e-02 -1.82681829e-02
  3.14434022e-02  1.88683998e-02  6.49579838e-02 -6.21610917e-02
  8.30824720e-04 -2.49718572e-03 -2.26782169e-03  1.34850442e-02
  5.06673977e-02 -3.08656562e-02  2.43335171e-03  2.18104888e-02
 -1.34203676e-02 -6.11181743e-02  4.49325219e-02 -2.36176942e-02
 -6.63930364e-03 -2.07212400e-02  3.59875523e-02 -1.53911225e-02
  1.10937143e-02  8.27663206e-03  2.09639203e-02 -1.76935159e-02
  1.57044339e-03  6.09552441e-03 -5.13713509e-02 -4.23310436e-02
  2.32933257e-02  2.27883216e-02 -9.66535322e-03  2.94446331e-02
 -5.22258431e-02 -6.37855660e-03 -8.83956775e-02  5.02653718e-02
 -3.34592164e-02  2.34147608e-02  1.06606516e-03  1.74864661e-02
  8.84210411e-03  3.28403749e-02  3.06949988e-02  3.43122110e-02
 -1.11605283e-02 -2.89594214e-02 -1.31367026e-02  5.06179482e-02
 -1.23457736e-04  2.56093219e-03  3.12189814e-02 -8.45223069e-02
 -6.80512749e-03 -3.51499692e-02  1.07978791e-01 -3.00993752e-02
  2.13020332e-02  2.59242281e-02 -6.85455883e-03 -2.84029506e-02
  9.20117367e-03  3.54463048e-02 -3.39008272e-02  1.50338430e-02
 -1.63614564e-02 -2.46341527e-02  1.23865111e-02  2.93735275e-03
  1.40800215e-02 -1.86727867e-02  1.97527613e-02 -9.04205516e-02
  1.23274345e-02  4.67054024e-02  2.48401444e-02 -2.72276290e-02
 -9.73397866e-02 -3.24154794e-02 -1.70513038e-02  7.81330839e-02
 -1.39894790e-03  1.16814775e-02  1.06660705e-02 -9.02117509e-03
  3.61069478e-02 -3.72289605e-02  1.31738419e-02  4.16241307e-03
  8.30924287e-02 -8.07162374e-02  3.68733890e-02  4.68524247e-02
  4.81527951e-03 -1.14657089e-01  2.28038114e-02 -2.25380324e-02
 -1.39853014e-02  7.28344452e-03 -3.10652591e-02  2.20647734e-02
  1.39288558e-02 -3.31810080e-02 -1.80569533e-02  2.93848906e-02
 -7.54331658e-03 -3.76089737e-02 -2.72111595e-02 -1.69819426e-02
  3.15032878e-07 -9.25322250e-03 -2.38432293e-03 -8.87541939e-03
  1.86119787e-02  3.52641158e-02 -2.35526226e-02  9.90731060e-04
 -2.75114514e-02  5.29027916e-02 -1.25123141e-02 -1.69701315e-02
  1.28449621e-02 -3.55802737e-02  1.93287036e-03 -1.49151729e-02
 -6.28850460e-02  4.38810326e-02  2.37702150e-02 -3.71577814e-02
  8.66784528e-02  1.23457620e-02 -5.39574623e-02  4.03959863e-03
  9.10568889e-03 -5.83051778e-02  2.86878645e-02 -1.21016419e-02
  1.25554195e-02  6.41961694e-02  3.04204933e-02  5.24645532e-03
  2.33718958e-02  6.75267167e-03  1.05481543e-01  2.44993865e-02
 -3.08660530e-02 -3.05091999e-02 -3.34511399e-02  1.56694371e-03
  3.55024822e-02  2.46606190e-02  1.16377631e-02  5.25235059e-03
 -1.89208169e-03  2.80855522e-02 -8.75910968e-02 -3.34858261e-02
  1.95129737e-02 -6.39942139e-02  3.51758040e-02  4.40432504e-02
  1.49908541e-02 -5.94962342e-03  1.81101486e-02 -2.21484657e-02
  3.93046672e-03  1.74590200e-02 -1.09146517e-02  5.12771904e-02
  8.41921270e-02 -2.72845272e-02 -6.16458952e-02 -9.43831820e-03
 -3.57274115e-02  3.94233167e-02 -6.54373989e-02 -1.60585120e-02
  2.31725133e-34  1.37084152e-03  3.90926469e-03  3.09203956e-02
 -4.10787165e-02 -5.05568646e-02 -2.77473144e-02 -4.77088913e-02
  1.14354789e-02  3.68106999e-02  1.68478722e-03 -1.44982559e-03]",
